461.98,456.94,451.05,445.18,439.83,436.33,432.59,429.54,426.45,422.98,418.58,412.75,408.86,403.86,398.8,395.07,393.42,393.91,393.34,391.06,386.02,381.73,378.83,378.29,377.22,375.61,371.58,366.6,361.53,358.26,355.64,354.37,353.26,349.68,345.23,340.33,337.25
70.212,70.506,70.676,71.17,71.602,72.93,73.899,74.555,73.644,72.173,70.863,71.545,72.75,73.697,73.76,73.754,73.553,72.128,70.111,67.523,64.078,60.631,58.075,56.877,56.092,53.711,50.482,46.282,42.542,38.625,34.63,32.147,30.043,27.074,23.136,19.191,16.419
433.11,430.27,428.04,426.21,421.47,415.41,408.73,402.01,395.3,388.53,381.98,375.8,371.29,367.87,363.4,356.92,349.31,343.56,338.31,334.37,329.15,324.17,317.96,311.46,305.14,298.98,293.01,286.57
4.5406,5.3812,6.2604,7.3134,8.0889,8.9773,9.8164,11.026,13.312,15.609,17.215,17.828,19.17,21.665,22.576,22.229,19.278,17.504,13.878,12.448,10.281,9.8116,8.0531,6.1595,3.9762,3.3048,2.7891,2.6074
194.26,188.85,182.09,177.43,174.57,172.32,170.39,169.13,167.91,167.65,166.82,167.1,167.76,167.63,165.35,162.17,158.89,156.34,153.69,151.72,149.25,147.28,145.29,143.57,141.27,137.46,135.21,135.1,137.32,138.39,136.95,134.86,133.51,132.3,129.06,125.52,125.45,127.71,129.7,127.1,121.14,114.43,108.05,102.99,98.455,93.313,88.382,83.866,79.516,75.317,69.978,65.003,60
503.32,503.37,504.11,504.19,502.99,503.07,502.84,501.86,499.15,497.27,498.34,497.69,495.47,492.14,489.98,487.08,483.36,481.5,479.05,478.59,474.5,471.61,467.65,465.64,464.35,462.87,461.5,460.13,459.27,457.61,455.54,452.85,451.24,449.82,448.83,447.81,447.49,448.06,448.68,448.41,446.77,444.64,442.78,441.12,439.56,437.97,436.28,434.46,432.75,431.09,429.8,428.61,427.42
300.52,303.61,306.31,309.77,313.48,317.31,322.4,330.34,338.99,346.57,349.71,351.89,355.12,362.01,369.9,376.82,382.99,388.67,393.78,398.77,404.03,409.68,416.2,423.39,429,433.65
276.29,273.82,271.2,268.56,265.4,262.12,261.01,259.92,259.57,257.93,257.11,256.65,255.94,255.12,254.16,253.41,252.68,251.95,251.79,252.15,252.82,253.17,253.15,252.85,251.93,250.9
458.95,450.92,443.17,435.67,428.8,422.59,417.94,414.3,410.6,407.67,406.34,406.92,408.03,409.45,411.7,413.35,414.54,414.74,415.12,415.29,415.35,417.33,419.97,422.38,423.08,423.21,422.87,421.67,419.6,417.61,415.88,414.55,413.23,411.97,411.32,411.28,411.78,411.63,410.79,408.9,406.41,403.11,399.58,396.36,393.77,391.25,388.12,384.27,379.72,374.77,369.91,365.4,361.51,358.04,354.77,351.67,348.66,345.6,342.35,338.47,334.26,329.97,326.45,323.65,321.37,319.2,317.04,314.85,312.46,309.76,306.92,304.14,301.56,299.01,296.57,294.18,292.01,289.52,286.81,283.81
112.57,115.64,118.59,121.5,124.3,126.84,129.34,131.86,135.04,137.65,139.78,140.77,141.18,141.25,140.88,140.53,140.02,139.66,139.76,139.98,140.49,140.22,140.02,141.58,145.89,152.52,160.38,168.69,177.55,186.42,195.61,204.63,213.1,221.06,228.03,234.03,239.98,246.65,254.66,263.01,271.61,280.27,288.94,297.31,304.75,312.01,319.28,327.11,334.91,342.59,350.49,358.68,367.05,375.22,382.63,389.62,396.22,403.1,410.3,417.67,425.06,432.3,439.63,446.96,454.53,462.46,470.54,478.76,486.88,495.1,502.89,510.38,517.64,525.1,532.58,540.08,547.7,555.84,563.74,571.54
234.89,237.33,239.1,241.42,244.53,248.01,251.23,253.61,255.63,257.61,259.58,261.7,263.31,264.57,264.98,264.47,264.03,263.34,262.97,262.62,262.22,262.01,261.51,261.31,260.95,260.14,259.4,258.92,259.89,260.75,260.84,258.93,256,252.68,249.27,245.71,241.57,236.95,232.03,227.99,224.45,220.84,216.28,210.76,204.99,199.63,194.91,190.51,186.12,182.03,178.18,174.78,171.39,167.45,162.62,157.25,152.28,148.01,144.29,140.69,137.55,135.71,135.14,135.13,135.62,136.46,137.88,139.17,140.71,142.42,144.31,145.69,146.55,146.94,147.43,147.7,148.09,148.3,148.38,148.5,148.72,148.54,148.44,148.03,148.03,147.44,146.97,146.36,145.57,144.45,143.88,143.59,143.56,143.33,142.74,142.15,141.7,141.73,142.11,142.49,143.1,143.3,143.26,142.59,142.57,142.69,142.74,143.01,144.67,149.03,155.09,162.09,168.97,175.36,180.99,185.96,190.57,194.94,199.48,204.17,209.35,214.89,220.75,226.37,231.61,236.56,241.6,246.78,252.07,257.11,262.07
459.77,458.03,456.13,453.99,451.95,449.64,446.96,444.2,442.61,441.82,441.22,439.51,437.78,436.07,435.7,435.76,436.29,436.8,437.38,437.8,437.89,437.44,437.18,437.11,437.6,438.21,438.78,438.99,439.12,440.15,441.26,441.03,437.64,431.76,424.76,417.57,410.61,403.64,396.77,390.77,385.14,379.79,373.98,367.82,361.28,354.38,347.35,339.96,332.25,324.58,317.59,311.44,305.86,300.34,294.53,288.43,282.63,277.13,272.32,267.43,263.21,259.87,258.38,258.11,258.69,260.13,261.43,262.5,262.48,262.1,262.81,263.6,264.88,265.26,266.24,267.22,267.8,267.79,267.68,267.91,268.26,268.78,268.68,269.03,268.95,269.52,268.8,269.16,269.03,271.45,272.92,274.63,274.79,274.8,274.7,273.81,273.62,273.96,275,275.25,274.92,274.69,274.47,273.72,273.51,274.24,277.45,281.87,286.49,290.53,294.11,298.87,305.5,311.79,318.34,323.48,329.72,336.21,343.68,351.02,358.53,365.68,372.47,377.78,382.55,387.32,392.95,399.01,404.58,409.84,414.75
162.46,157.2,150.81,143.86,137.26,131.71,126.69,121.82,116.91,113.25,108.81,103.91,97.4,90.935,83.699,75.731,68.574,64.285,60.685,56.634,50.179,43.304,36.804,30.675,25.141,18.567,12.044,6.1233,0.89628
22.689,28.055,33.429,39.046,44.627,49.248,52.999,56.272,59.805,62.693,64.762,66.987,70.173,74.626,79.036,83.48,87.197,90.337,93.348,96.13,98.728,101.16,103.3,105.73,108,110.95,113.57,115.74,117.55
478.06,477.72,476.88,475.85,474.69,473.56,472.98,472.74,472.14,470.43,468.84,467.19,465.96,464.58,463.87,463.45,462.95,460.85,457.32,452.38,447.43,442.49,437.85,433.83,430.32,426.59,422.15,417.09,412.13,407.54,402.38,396.91,392.85,390.76,389.12,386.92,383.91,380.9,377.1,373.16,369.54,366.38,363.6,360.91,358.26,355.46
632.27,625.96,619.86,614.15,609.42,605.77,603.92,603.8,604.66,605.14,604.36,603.28,603.11,604.68,606.49,607.3,607.31,608.04,609.8,612.24,614.69,617.13,619.9,622.84,625.52,628.11,630.06,631.34,631.55,631.51,631.7,632.34,632.64,632.72,632.57,632.71,633.16,633.14,632.78,631.97,630.79,629.28,627.79,627.13,626.98,626.83
